The original input was: 5 (0,3,200,3)(0,9,500,3)(0,20,500,3)(100,1,100,3)(100,100,500,3)
The (sorted) input is: 5 (0,3,200,3)(0,9,500,3)(0,20,500,3)(100,1,100,3)(100,100,500,3)

This detailed printout gives the state and remaining burst for each process

before cycle: 534 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 22
before cycle: 535 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 21
before cycle: 536 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 20
before cycle: 537 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 19
before cycle: 538 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 18
before cycle: 539 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 17
before cycle: 540 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 16
before cycle: 541 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 15
before cycle: 542 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 14
before cycle: 543 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 13
before cycle: 544 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 12
before cycle: 545 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 11
before cycle: 546 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 10
before cycle: 547 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 9
before cycle: 548 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 8
before cycle: 549 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 7
before cycle: 550 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 6
before cycle: 551 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 5
before cycle: 552 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 4
before cycle: 553 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 3
before cycle: 554 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 2
before cycle: 555 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 1
before cycle: 556 ready 0 	 running 5	 ready 0 	 ready 0 	 blocked 1
before cycle: 557 ready 0 	 running 4	 ready 0 	 ready 0 	 ready 0 
before cycle: 558 ready 0 	 running 3	 ready 0 	 ready 0 	 ready 0 
before cycle: 559 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 560 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 561 ready 0 	 blocked 3	 ready 0 	 ready 0 	 running 25
before cycle: 562 ready 0 	 blocked 2	 ready 0 	 ready 0 	 running 24
before cycle: 563 ready 0 	 blocked 1	 ready 0 	 ready 0 	 running 23
before cycle: 564 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 22
before cycle: 565 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 21
before cycle: 566 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 20
before cycle: 567 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 19
before cycle: 568 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 18
before cycle: 569 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 17
before cycle: 570 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 16
before cycle: 571 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 15
before cycle: 572 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 14
before cycle: 573 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 13
before cycle: 574 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 12
before cycle: 575 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 11
before cycle: 576 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 10
before cycle: 577 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 9
before cycle: 578 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 8
before cycle: 579 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 7
before cycle: 580 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 6
before cycle: 581 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 5
before cycle: 582 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 4
before cycle: 583 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 3
before cycle: 584 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 2
before cycle: 585 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 1
before cycle: 586 ready 0 	 running 1	 ready 0 	 ready 0 	 blocked 1
before cycle: 587 ready 0 	 blocked 1	 ready 0 	 ready 0 	 running 15
before cycle: 588 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 14
before cycle: 589 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 13
before cycle: 590 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 12
before cycle: 591 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 11
before cycle: 592 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 10
before cycle: 593 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 9
before cycle: 594 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 8
before cycle: 595 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 7
before cycle: 596 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 6
before cycle: 597 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 5
before cycle: 598 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 4
before cycle: 599 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 3
before cycle: 600 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 2
before cycle: 601 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 1
before cycle: 602 ready 0 	 running 3	 ready 0 	 ready 0 	 blocked 1
before cycle: 603 ready 0 	 running 2	 ready 0 	 ready 0 	 ready 0 
before cycle: 604 ready 0 	 running 1	 ready 0 	 ready 0 	 ready 0 
before cycle: 605 ready 0 	 blocked 3	 ready 0 	 ready 0 	 running 44
before cycle: 606 ready 0 	 blocked 2	 ready 0 	 ready 0 	 running 43
before cycle: 607 ready 0 	 blocked 1	 ready 0 	 ready 0 	 running 42
before cycle: 608 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 41
before cycle: 609 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 40
before cycle: 610 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 39
before cycle: 611 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 38
before cycle: 612 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 37
before cycle: 613 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 36
before cycle: 614 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 35
before cycle: 615 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 34
before cycle: 616 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 33
before cycle: 617 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 32
before cycle: 618 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 31
before cycle: 619 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 30
before cycle: 620 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 29
before cycle: 621 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 28
before cycle: 622 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 27
before cycle: 623 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 26
before cycle: 624 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 25
before cycle: 625 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 24
before cycle: 626 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 23
before cycle: 627 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 22
before cycle: 628 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 21
before cycle: 629 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 20
before cycle: 630 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 19
before cycle: 631 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 18
before cycle: 632 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 17
before cycle: 633 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 16
before cycle: 634 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 15
before cycle: 635 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 14
before cycle: 636 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 13
before cycle: 637 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 12
before cycle: 638 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 11
before cycle: 639 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 10
before cycle: 640 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 9
before cycle: 641 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 8
before cycle: 642 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 7
before cycle: 643 ready 0 	 ready 0 	 ready 0 	 ready 0 	 running 6
before cycle: 644 ready 0 	 running 6	 ready 0 	 ready 0 	 terminated 0 
before cycle: 645 ready 0 	 running 5	 ready 0 	 ready 0 	 terminated 0 
before cycle: 646 ready 0 	 running 4	 ready 0 	 ready 0 	 terminated 0 
before cycle: 647 ready 0 	 running 3	 ready 0 	 ready 0 	 terminated 0 
before cycle: 648 ready 0 	 running 2	 ready 0 	 ready 0 	 terminated 0 
before cycle: 649 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 650 ready 0 	 blocked 2	 ready 0 	 running 1	 terminated 0 
before cycle: 651 ready 0 	 blocked 1	 running 19	 blocked 1	 terminated 0 
before cycle: 652 ready 0 	 ready 0 	 running 18	 ready 0 	 terminated 0 
before cycle: 653 ready 0 	 ready 0 	 running 17	 ready 0 	 terminated 0 
before cycle: 654 ready 0 	 ready 0 	 running 16	 ready 0 	 terminated 0 
before cycle: 655 ready 0 	 ready 0 	 running 15	 ready 0 	 terminated 0 
before cycle: 656 ready 0 	 ready 0 	 running 14	 ready 0 	 terminated 0 
before cycle: 657 ready 0 	 ready 0 	 running 13	 ready 0 	 terminated 0 
before cycle: 658 ready 0 	 ready 0 	 running 12	 ready 0 	 terminated 0 
before cycle: 659 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 660 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 661 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 662 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 663 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 664 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 665 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 666 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 667 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 668 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 669 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 670 ready 0 	 running 4	 blocked 3	 ready 0 	 terminated 0 
before cycle: 671 ready 0 	 running 3	 blocked 2	 ready 0 	 terminated 0 
before cycle: 672 ready 0 	 running 2	 blocked 1	 ready 0 	 terminated 0 
before cycle: 673 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 674 ready 0 	 blocked 1	 running 12	 ready 0 	 terminated 0 
before cycle: 675 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 676 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 677 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 678 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 679 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 680 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 681 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 682 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 683 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 684 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 685 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 686 ready 0 	 running 2	 blocked 3	 ready 0 	 terminated 0 
before cycle: 687 ready 0 	 running 1	 blocked 2	 ready 0 	 terminated 0 
before cycle: 688 ready 0 	 blocked 1	 blocked 1	 running 1	 terminated 0 
before cycle: 689 ready 0 	 running 1	 ready 0 	 blocked 3	 terminated 0 
before cycle: 690 ready 0 	 blocked 2	 running 13	 blocked 2	 terminated 0 
before cycle: 691 ready 0 	 blocked 1	 running 12	 blocked 1	 terminated 0 
before cycle: 692 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 693 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 694 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 695 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 696 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 697 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 698 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 699 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 700 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 701 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 702 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 703 ready 0 	 running 1	 blocked 2	 ready 0 	 terminated 0 
before cycle: 704 ready 0 	 blocked 1	 blocked 1	 running 1	 terminated 0 
before cycle: 705 ready 0 	 running 2	 ready 0 	 blocked 1	 terminated 0 
before cycle: 706 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 707 ready 0 	 blocked 3	 ready 0 	 running 1	 terminated 0 
before cycle: 708 ready 0 	 blocked 2	 running 2	 blocked 3	 terminated 0 
before cycle: 709 ready 0 	 blocked 1	 running 1	 blocked 2	 terminated 0 
before cycle: 710 ready 0 	 running 3	 blocked 3	 blocked 1	 terminated 0 
before cycle: 711 ready 0 	 running 2	 blocked 2	 ready 0 	 terminated 0 
before cycle: 712 ready 0 	 running 1	 blocked 1	 ready 0 	 terminated 0 
before cycle: 713 ready 0 	 blocked 1	 running 13	 ready 0 	 terminated 0 
before cycle: 714 ready 0 	 ready 0 	 running 12	 ready 0 	 terminated 0 
before cycle: 715 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 716 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 717 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 718 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 719 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 720 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 721 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 722 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 723 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 724 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 725 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 726 ready 0 	 running 3	 blocked 2	 ready 0 	 terminated 0 
before cycle: 727 ready 0 	 running 2	 blocked 1	 ready 0 	 terminated 0 
before cycle: 728 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 729 ready 0 	 blocked 2	 running 1	 ready 0 	 terminated 0 
before cycle: 730 ready 0 	 blocked 1	 blocked 3	 running 1	 terminated 0 
before cycle: 731 ready 0 	 running 6	 blocked 2	 blocked 1	 terminated 0 
before cycle: 732 ready 0 	 running 5	 blocked 1	 ready 0 	 terminated 0 
before cycle: 733 ready 0 	 running 4	 ready 0 	 ready 0 	 terminated 0 
before cycle: 734 ready 0 	 running 3	 ready 0 	 ready 0 	 terminated 0 
before cycle: 735 ready 0 	 running 2	 ready 0 	 ready 0 	 terminated 0 
before cycle: 736 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 737 ready 0 	 blocked 2	 running 20	 ready 0 	 terminated 0 
before cycle: 738 ready 0 	 blocked 1	 running 19	 ready 0 	 terminated 0 
before cycle: 739 ready 0 	 ready 0 	 running 18	 ready 0 	 terminated 0 
before cycle: 740 ready 0 	 ready 0 	 running 17	 ready 0 	 terminated 0 
before cycle: 741 ready 0 	 ready 0 	 running 16	 ready 0 	 terminated 0 
before cycle: 742 ready 0 	 ready 0 	 running 15	 ready 0 	 terminated 0 
before cycle: 743 ready 0 	 ready 0 	 running 14	 ready 0 	 terminated 0 
before cycle: 744 ready 0 	 ready 0 	 running 13	 ready 0 	 terminated 0 
before cycle: 745 ready 0 	 ready 0 	 running 12	 ready 0 	 terminated 0 
before cycle: 746 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 747 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 748 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 749 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 750 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 751 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 752 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 753 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 754 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 755 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 756 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 757 ready 0 	 running 7	 blocked 2	 ready 0 	 terminated 0 
before cycle: 758 ready 0 	 running 6	 blocked 1	 ready 0 	 terminated 0 
before cycle: 759 ready 0 	 running 5	 ready 0 	 ready 0 	 terminated 0 
before cycle: 760 ready 0 	 running 4	 ready 0 	 ready 0 	 terminated 0 
before cycle: 761 ready 0 	 running 3	 ready 0 	 ready 0 	 terminated 0 
before cycle: 762 ready 0 	 running 2	 ready 0 	 ready 0 	 terminated 0 
before cycle: 763 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 764 ready 0 	 blocked 1	 running 18	 ready 0 	 terminated 0 
before cycle: 765 ready 0 	 ready 0 	 running 17	 ready 0 	 terminated 0 
before cycle: 766 ready 0 	 ready 0 	 running 16	 ready 0 	 terminated 0 
before cycle: 767 ready 0 	 ready 0 	 running 15	 ready 0 	 terminated 0 
before cycle: 768 ready 0 	 ready 0 	 running 14	 ready 0 	 terminated 0 
before cycle: 769 ready 0 	 ready 0 	 running 13	 ready 0 	 terminated 0 
before cycle: 770 ready 0 	 ready 0 	 running 12	 ready 0 	 terminated 0 
before cycle: 771 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 772 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 773 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 774 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 775 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 776 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 777 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 778 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 779 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 780 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 781 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 782 ready 0 	 running 3	 blocked 1	 ready 0 	 terminated 0 
before cycle: 783 ready 0 	 running 2	 ready 0 	 ready 0 	 terminated 0 
before cycle: 784 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 785 ready 0 	 blocked 1	 running 16	 ready 0 	 terminated 0 
before cycle: 786 ready 0 	 ready 0 	 running 15	 ready 0 	 terminated 0 
before cycle: 787 ready 0 	 ready 0 	 running 14	 ready 0 	 terminated 0 
before cycle: 788 ready 0 	 ready 0 	 running 13	 ready 0 	 terminated 0 
before cycle: 789 ready 0 	 ready 0 	 running 12	 ready 0 	 terminated 0 
before cycle: 790 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 791 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 792 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 793 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 794 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 795 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 796 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 797 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 798 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 799 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 800 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 801 ready 0 	 running 5	 blocked 1	 ready 0 	 terminated 0 
before cycle: 802 ready 0 	 running 4	 ready 0 	 ready 0 	 terminated 0 
before cycle: 803 ready 0 	 running 3	 ready 0 	 ready 0 	 terminated 0 
before cycle: 804 ready 0 	 running 2	 ready 0 	 ready 0 	 terminated 0 
before cycle: 805 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 806 ready 0 	 blocked 1	 running 17	 ready 0 	 terminated 0 
before cycle: 807 ready 0 	 ready 0 	 running 16	 ready 0 	 terminated 0 
before cycle: 808 ready 0 	 ready 0 	 running 15	 ready 0 	 terminated 0 
before cycle: 809 ready 0 	 ready 0 	 running 14	 ready 0 	 terminated 0 
before cycle: 810 ready 0 	 ready 0 	 running 13	 ready 0 	 terminated 0 
before cycle: 811 ready 0 	 ready 0 	 running 12	 ready 0 	 terminated 0 
before cycle: 812 ready 0 	 ready 0 	 running 11	 ready 0 	 terminated 0 
before cycle: 813 ready 0 	 ready 0 	 running 10	 ready 0 	 terminated 0 
before cycle: 814 ready 0 	 ready 0 	 running 9	 ready 0 	 terminated 0 
before cycle: 815 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 816 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 817 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 818 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 819 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 820 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 821 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 822 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 823 ready 0 	 running 4	 blocked 3	 ready 0 	 terminated 0 
before cycle: 824 ready 0 	 running 3	 blocked 2	 ready 0 	 terminated 0 
before cycle: 825 ready 0 	 running 2	 blocked 1	 ready 0 	 terminated 0 
before cycle: 826 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 827 ready 0 	 blocked 1	 running 6	 ready 0 	 terminated 0 
before cycle: 828 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 829 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 830 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 831 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 832 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 833 ready 0 	 running 3	 blocked 2	 ready 0 	 terminated 0 
before cycle: 834 ready 0 	 running 2	 blocked 1	 ready 0 	 terminated 0 
before cycle: 835 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 836 ready 0 	 blocked 3	 running 5	 ready 0 	 terminated 0 
before cycle: 837 ready 0 	 blocked 2	 running 4	 ready 0 	 terminated 0 
before cycle: 838 ready 0 	 blocked 1	 running 3	 ready 0 	 terminated 0 
before cycle: 839 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 840 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 841 ready 0 	 running 4	 blocked 2	 ready 0 	 terminated 0 
before cycle: 842 ready 0 	 running 3	 blocked 1	 ready 0 	 terminated 0 
before cycle: 843 ready 0 	 running 2	 ready 0 	 ready 0 	 terminated 0 
before cycle: 844 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 845 ready 0 	 blocked 3	 running 10	 ready 0 	 terminated 0 
before cycle: 846 ready 0 	 blocked 2	 running 9	 ready 0 	 terminated 0 
before cycle: 847 ready 0 	 blocked 1	 running 8	 ready 0 	 terminated 0 
before cycle: 848 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 849 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 850 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 851 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 852 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 853 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 854 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 855 ready 0 	 running 3	 blocked 1	 ready 0 	 terminated 0 
before cycle: 856 ready 0 	 running 2	 ready 0 	 ready 0 	 terminated 0 
before cycle: 857 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 858 ready 0 	 blocked 1	 running 9	 ready 0 	 terminated 0 
before cycle: 859 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 860 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
before cycle: 861 ready 0 	 ready 0 	 running 6	 ready 0 	 terminated 0 
before cycle: 862 ready 0 	 ready 0 	 running 5	 ready 0 	 terminated 0 
before cycle: 863 ready 0 	 ready 0 	 running 4	 ready 0 	 terminated 0 
before cycle: 864 ready 0 	 ready 0 	 running 3	 ready 0 	 terminated 0 
before cycle: 865 ready 0 	 ready 0 	 running 2	 ready 0 	 terminated 0 
before cycle: 866 ready 0 	 ready 0 	 running 1	 ready 0 	 terminated 0 
before cycle: 867 ready 0 	 running 3	 blocked 2	 ready 0 	 terminated 0 
before cycle: 868 ready 0 	 running 2	 blocked 1	 ready 0 	 terminated 0 
before cycle: 869 ready 0 	 running 1	 ready 0 	 ready 0 	 terminated 0 
before cycle: 870 ready 0 	 blocked 2	 running 10	 ready 0 	 terminated 0 
before cycle: 871 ready 0 	 blocked 1	 running 9	 ready 0 	 terminated 0 
before cycle: 872 ready 0 	 ready 0 	 running 8	 ready 0 	 terminated 0 
before cycle: 873 ready 0 	 ready 0 	 running 7	 ready 0 	 terminated 0 
